full.code,unique_ind_id,hh_id,site_code,date,time_point,skip_eating_days,reduce_meals_days,hunt_days,gather_days,restrict_nonworkers,restrict_children,restrict_adults,limit_portions,send_beg,send_to_others,consume_stock,harvest_early,purchase_on_credit,borrow_food,less_preferred
S6.14.01.T11,S6.14.01,S6.14,S6,2023-03-28,T11,2,2,0,0,0,0,0,7,0,0,0,0,0,0,2
S6.15.01.T01,S6.15.01,S6.15,S6,2021-08-06,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.15.01.T02,S6.15.01,S6.15,S6,2021-11-20,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.15.01.T03,S6.15.01,S6.15,S6,2022-01-13,T03,0,0,0,0,3,0,3,4,1,3,0,0,0,0,0
S6.15.01.T04,S6.15.01,S6.15,S6,2022-03-31,T04,0,0,0,0,0,2,0,3,0,0,0,0,0,0,7
S6.15.01.T05,S6.15.01,S6.15,S6,2022-05-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.15.01.T06,S6.15.01,S6.15,S6,2022-07-08,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.15.01.T07,S6.15.01,S6.15,S6,2022-08-25,T07,0,4,0,0,0,0,0,5,0,0,0,0,0,0,5
S6.15.01.T08,S6.15.01,S6.15,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.15.01.T09,S6.15.01,S6.15,S6,2022-11-24,T09,0,3,0,4,0,0,0,5,0,0,0,0,0,1,6
S6.15.01.T11,S6.15.01,S6.15,S6,2023-03-28,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.16.01.T01,S6.16.01,S6.16,S6,2021-08-06,T01,1,4,0,0,2,5,3,5,0,0,0,2,0,0,7
S6.16.01.T03,S6.16.01,S6.16,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
S6.16.01.T04,S6.16.01,S6.16,S6,2022-03-31,T04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S6.16.01.T05,S6.16.01,S6.16,S6,2022-05-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.16.03.T06,S6.16.03,S6.16,S6,2022-07-07,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.16.01.T07,S6.16.01,S6.16,S6,2022-08-24,T07,7,7,0,7,0,0,0,0,0,0,0,0,7,0,7
S6.16.03.T08,S6.16.03,S6.16,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.16.01.T09,S6.16.01,S6.16,S6,2022-11-23,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
S6.16.01.T10,S6.16.01,S6.16,S6,2023-02-02,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
S6.16.01.T11,S6.16.01,S6.16,S6,2023-03-27,T11,4,4,0,0,0,0,0,7,0,0,0,0,0,0,4
S6.17.02.T01,S6.17.02,S6.17,S6,2021-08-05,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.17.01.T02,S6.17.01,S6.17,S6,2021-11-18,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.17.01.T03,S6.17.01,S6.17,S6,2022-01-12,T03,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
S6.17.01.T04,S6.17.01,S6.17,S6,2022-03-31,T04,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0
S6.17.01.T05,S6.17.01,S6.17,S6,2022-05-19,T05,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
S6.17.01.T06,S6.17.01,S6.17,S6,2022-07-07,T06,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0
S6.17.01.T07,S6.17.01,S6.17,S6,2022-08-25,T07,0,5,0,2,0,0,0,4,0,0,1,0,1,0,4
S6.17.01.T08,S6.17.01,S6.17,S6,2022-10-19,T08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.18.01.T01,S6.18.01,S6.18,S6,2021-08-06,T01,0,7,0,0,0,0,0,3,0,0,0,0,1,0,2
S6.18.01.T02,S6.18.01,S6.18,S6,2021-11-19,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.18.01.T03,S6.18.01,S6.18,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.18.01.T04,S6.18.01,S6.18,S6,2022-03-31,T04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.18.01.T05,S6.18.01,S6.18,S6,2022-05-19,T05,0,5,0,0,0,0,0,3,0,0,0,0,5,0,0
S6.18.01.T06,S6.18.01,S6.18,S6,2022-07-07,T06,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0
S6.18.01.T07,S6.18.01,S6.18,S6,2022-08-24,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.18.01.T08,S6.18.01,S6.18,S6,2022-10-18,T08,0,3,0,3,0,0,0,7,0,0,0,0,4,0,4
S6.18.01.T09,S6.18.01,S6.18,S6,2022-11-23,T09,0,2,0,4,0,0,0,7,0,0,0,0,2,1,6
S6.18.01.T10,S6.18.01,S6.18,S6,2023-02-02,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
S6.18.01.T11,S6.18.01,S6.18,S6,2023-03-27,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.19.01.T01,S6.19.01,S6.19,S6,2021-08-05,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.19.01.T02,S6.19.01,S6.19,S6,2021-11-19,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.19.02.T03,S6.19.02,S6.19,S6,2022-01-13,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.19.01.T04,S6.19.01,S6.19,S6,2022-03-31,T04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S6.19.01.T05,S6.19.01,S6.19,S6,2022-05-19,T05,0,2,0,0,2,0,0,0,0,0,0,0,0,2,5
S6.19.01.T06,S6.19.01,S6.19,S6,2022-07-07,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
S6.19.02.T07,S6.19.02,S6.19,S6,2022-08-25,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.19.02.T08,S6.19.02,S6.19,S6,2022-10-19,T08,0,0,0,3,0,0,0,5,0,1,0,0,2,0,4
S6.19.01.T09,S6.19.01,S6.19,S6,2022-11-23,T09,0,0,0,3,0,0,0,6,0,0,0,0,0,0,5
S6.19.01.T10,S6.19.01,S6.19,S6,2023-02-02,T10,0,7,0,0,0,0,0,7,0,0,0,3,0,0,7
S6.19.02.T11,S6.19.02,S6.19,S6,2023-03-28,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.20.02.T03,S6.20.02,S6.20,S6,2022-01-12,T03,0,2,0,0,0,0,0,0,0,2,0,0,3,0,6
S6.20.01.T04,S6.20.01,S6.20,S6,2022-03-31,T04,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
S6.20.01.T05,S6.20.01,S6.20,S6,2022-05-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
S6.20.02.T06,S6.20.02,S6.20,S6,2022-07-07,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.20.02.T07,S6.20.02,S6.20,S6,2022-08-25,T07,2,2,0,3,0,0,0,0,0,0,0,0,0,0,3
S6.20.03.T08,S6.20.03,S6.20,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.20.03.T09,S6.20.03,S6.20,S6,2022-11-23,T09,0,3,0,4,0,0,0,6,0,0,0,0,0,1,6
S6.20.01.T10,S6.20.01,S6.20,S6,2023-02-02,T10,0,3,0,2,0,0,0,4,0,0,0,0,3,0,3
S6.20.01.T11,S6.20.01,S6.20,S6,2023-03-27,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3
S6.21.01.T01,S6.21.01,S6.21,S6,2021-08-05,T01,0,2,0,0,0,0,0,7,0,0,0,0,0,0,4
S6.21.01.T02,S6.21.01,S6.21,S6,2021-11-18,T02,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0
S6.21.01.T03,S6.21.01,S6.21,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.21.02.T04,S6.21.02,S6.21,S6,2022-03-31,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.21.01.T05,S6.21.01,S6.21,S6,2022-05-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.21.01.T06,S6.21.01,S6.21,S6,2022-07-07,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.21.01.T07,S6.21.01,S6.21,S6,2022-08-24,T07,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7
S6.21.02.T08,S6.21.02,S6.21,S6,2022-10-18,T08,0,0,0,2,0,0,0,6,0,0,0,0,3,0,4
S6.21.02.T09,S6.21.02,S6.21,S6,2022-11-23,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.22.01.T05,S6.22.01,S6.22,S6,2022-05-20,T05,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0
S6.22.02.T06,S6.22.02,S6.22,S6,2022-07-07,T06,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.22.02.T07,S6.22.02,S6.22,S6,2022-08-24,T07,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0
S6.23.01.T01,S6.23.01,S6.23,S6,2021-08-05,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.23.01.T02,S6.23.01,S6.23,S6,2021-11-18,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S6.23.01.T03,S6.23.01,S6.23,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.23.01.T04,S6.23.01,S6.23,S6,2022-03-31,T04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S6.23.01.T05,S6.23.01,S6.23,S6,2022-05-19,T05,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
S6.23.01.T06,S6.23.01,S6.23,S6,2022-07-07,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.23.01.T07,S6.23.01,S6.23,S6,2022-08-24,T07,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0
S6.23.01.T08,S6.23.01,S6.23,S6,2022-10-18,T08,0,4,0,6,0,0,0,7,0,0,0,0,0,0,6
S6.23.01.T09,S6.23.01,S6.23,S6,2022-11-23,T09,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.23.01.T10,S6.23.01,S6.23,S6,2023-02-02,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
S6.23.01.T11,S6.23.01,S6.23,S6,2023-03-27,T11,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.24.01.T01,S6.24.01,S6.24,S6,2021-08-04,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S6.24.01.T02,S6.24.01,S6.24,S6,2021-11-20,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.24.01.T03,S6.24.01,S6.24,S6,2022-01-12,T03,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2
S6.24.01.T04,S6.24.01,S6.24,S6,2022-03-31,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.24.03.T05,S6.24.03,S6.24,S6,2022-05-20,T05,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
S6.24.03.T06,S6.24.03,S6.24,S6,2022-07-08,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.24.02.T07,S6.24.02,S6.24,S6,2022-08-24,T07,0,2,0,0,0,0,0,0,1,0,0,0,2,0,5
S6.24.03.T08,S6.24.03,S6.24,S6,2022-10-18,T08,0,2,0,2,0,1,0,6,0,0,0,0,0,0,3
S6.24.03.T09,S6.24.03,S6.24,S6,2022-11-23,T09,0,1,0,2,0,0,0,6,0,0,0,0,0,1,4
S6.24.02.T10,S6.24.02,S6.24,S6,2023-02-02,T10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S6.24.02.T11,S6.24.02,S6.24,S6,2023-03-28,T11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
S6.25.01.T01,S6.25.01,S6.25,S6,2021-08-06,T01,2,5,0,0,4,5,2,2,0,0,2,1,0,0,6
S6.26.01.T01,S6.26.01,S6.26,S6,2021-08-05,T01,2,4,0,0,0,0,0,7,0,0,0,0,1,0,7
S6.26.01.T02,S6.26.01,S6.26,S6,2021-11-19,T02,0,0,0,0,2,0,2,1,1,0,0,0,0,1,0
S6.26.01.T04,S6.26.01,S6.26,S6,2022-03-31,T04,0,2,0,0,0,0,0,6,0,0,3,1,2,1,5
S6.26.01.T07,S6.26.01,S6.26,S6,2022-08-24,T07,4,4,0,0,0,0,0,0,0,0,0,0,1,0,4
S6.26.01.T08,S6.26.01,S6.26,S6,2022-10-18,T08,4,2,0,0,0,0,0,4,0,0,0,0,3,0,2
S6.26.01.T09,S6.26.01,S6.26,S6,2022-11-23,T09,0,4,0,4,0,0,0,7,0,1,0,0,1,2,7
S6.26.01.T10,S6.26.01,S6.26,S6,2023-02-02,T10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
S6.26.01.T11,S6.26.01,S6.26,S6,2023-03-28,T11,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.27.01.T03,S6.27.01,S6.27,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.27.01.T04,S6.27.01,S6.27,S6,2022-04-01,T04,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
S6.28.02.T01,S6.28.02,S6.28,S6,2021-08-04,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.28.02.T03,S6.28.02,S6.28,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
S6.28.02.T04,S6.28.02,S6.28,S6,2022-03-31,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.28.02.T05,S6.28.02,S6.28,S6,2022-05-20,T05,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4
S6.28.02.T07,S6.28.02,S6.28,S6,2022-08-24,T07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.28.02.T08,S6.28.02,S6.28,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.28.02.T09,S6.28.02,S6.28,S6,2022-11-23,T09,0,0,0,3,0,0,0,5,0,0,1,0,0,1,3
S6.28.02.T10,S6.28.02,S6.28,S6,2023-02-02,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
S6.28.02.T11,S6.28.02,S6.28,S6,2023-03-27,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.29.01.T03,S6.29.01,S6.29,S6,2022-01-12,T03,0,0,0,0,0,2,2,3,0,0,0,0,0,0,6
S6.29.01.T04,S6.29.01,S6.29,S6,2022-03-31,T04,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
S6.29.01.T05,S6.29.01,S6.29,S6,2022-05-19,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.29.01.T06,S6.29.01,S6.29,S6,2022-07-07,T06,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4
S6.29.01.T07,S6.29.01,S6.29,S6,2022-08-25,T07,0,3,0,0,0,0,0,3,1,0,1,0,1,1,5
S6.29.01.T08,S6.29.01,S6.29,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.29.01.T09,S6.29.01,S6.29,S6,2022-11-23,T09,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0
S6.29.01.T10,S6.29.01,S6.29,S6,2023-02-02,T10,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7
S6.29.01.T11,S6.29.01,S6.29,S6,2023-03-27,T11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.30.01.T03,S6.30.01,S6.30,S6,2022-01-12,T03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S6.30.01.T04,S6.30.01,S6.30,S6,2022-03-31,T04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.30.01.T05,S6.30.01,S6.30,S6,2022-05-19,T05,0,0,2,0,2,0,0,3,0,2,0,0,0,0,4
S6.30.01.T06,S6.30.01,S6.30,S6,2022-07-07,T06,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
S6.30.01.T09,S6.30.01,S6.30,S6,2022-11-23,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
S6.30.01.T10,S6.30.01,S6.30,S6,2023-02-02,T10,0,7,0,1,0,0,0,0,0,0,0,7,0,0,7
S6.30.01.T11,S6.30.01,S6.30,S6,2023-03-28,T11,2,7,0,0,0,0,0,7,0,0,0,0,0,0,2
S6.31.01.T01,S6.31.01,S6.31,S6,2021-08-04,T01,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1
S6.31.02.T03,S6.31.02,S6.31,S6,2022-01-11,T03,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0
S6.31.01.T04,S6.31.01,S6.31,S6,2022-04-01,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.31.01.T05,S6.31.01,S6.31,S6,2022-05-20,T05,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
S6.31.01.T06,S6.31.01,S6.31,S6,2022-07-07,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,2,4
S6.31.01.T07,S6.31.01,S6.31,S6,2022-08-24,T07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6.31.01.T08,S6.31.01,S6.31,S6,2022-10-18,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
